imdb_id,budget,revenue,profit
tt0350028,50000000,49718611,-281389
tt0367085,16000000,14822346,-1177654
tt0323298,2500000,1062253,-1437747
tt0304141,130000000,789804554,659804554
tt0297284,27000000,21148829,-5851171
tt0296572,105000000,115772733,10772733
tt0356634,50000000,200804534,150804534
tt0327162,90000000,102000000,12000000
tt0374900,400000,46118097,45718097
tt0103976,27000000,14683921,-12316079
tt0101746,12000000,38120905,26120905
tt0034746,802000,4371000,3569000
tt0063642,14320000,14000000,-320000
tt0066090,11000000,2200000,-8800000
tt0100129,5000000,485772,-4514228
tt0041841,1000000,7800000,6800000
tt0390521,65000,28575078,28510078
tt0061420,360000,36000000,35640000
tt0091209,6000000,5844868,-155132
tt0044030,2300000,11000000,8700000
tt0327437,110000000,72178895,-37821105
tt0364725,20000000,167722310,147722310
tt0362227,60000000,219417255,159417255
tt0381707,37000000,113086475,76086475
tt0332280,29000000,115603229,86603229
tt0338512,74500000,62172050,-12327950
tt0064100,2000000,30000000,28000000
tt0110944,20000000,305070,-19694930
tt0104573,5000000,20146880,15146880
tt0295721,14500000,65497208,50997208
tt0093693,1880006,26713187,24833181
tt0361596,6000000,119114517,113114517
tt0114371,4000000,389503,-3610497
tt0073092,2700000,5000000,2300000
tt0087597,15000000,28733290,13733290
tt0316654,200000000,783766341,583766341
tt0381681,2700000,15992615,13292615
tt0349683,120000000,203567857,83567857
tt0357413,26000000,90574188,64574188
tt0356470,19000000,70067909,51067909
tt0343818,120000000,347234916,227234916
tt0056085,15000000,50000000,35000000
tt0372183,75000000,288500217,213500217
tt0327554,100000000,82102379,-17897621
tt0359423,6500000,1548955,-4951045
tt0075268,5000000,24854765,19854765
tt0063592,1455000,2620000,1165000
tt0093744,5000000,3569939,-1430061
tt0103007,22000000,11000863,-10999137
tt0055572,160000,100655,-59345
tt0368008,80000000,96105964,16105964
tt0167456,57000000,28283637,-28716363
tt0368447,60000000,256697520,196697520
tt0333766,2500000,26781723,24281723
tt0369339,65000000,217764291,152764291
tt0361841,35000000,22034832,-12965168
tt0366551,9000000,23936908,14936908
tt0368933,40000000,95149435,55149435
tt0370263,70000000,171183863,101183863
tt0403703,20000000,29170410,9170410
tt0361309,3000000,2037545,-962455
tt0364751,19000000,69631118,50631118
tt0204313,80000000,78000586,-1999414
tt0366174,20000000,70992898,50992898
tt0324127,27000000,13000000,-14000000
tt0241025,23000000,16123851,-6876149
tt0380277,16000000,12,-15999988
tt0338325,20000000,16605763,-3394237
tt0324554,30000000,13001257,-16998743
tt0093624,1200000,3109904,1909904
tt0337921,25000000,56422687,31422687
tt0318627,45000000,129394835,84394835
tt0339412,30000000,21800302,-8199698
tt0346156,70000000,57958696,-12041304
tt0360201,31000000,41512007,10512007
tt0356618,42000000,117575636,75575636
tt0365125,15000000,1914166,-13085834
tt0365748,4000000,30039392,26039392
tt0029852,2000000,4000000,2000000
tt0076504,6000000,14717854,8717854
tt0103594,47000000,7191399,-39808601
tt0307453,75000000,367275019,292275019
tt0349710,60000000,74541707,14541707
tt0361696,15000000,14867514,-132486
tt0316732,25000000,36609966,11609966
tt0390384,7000,424760,417760
tt0358135,50000000,170128460,120128460
tt0372588,32000000,50907422,18907422
tt0074279,780000,1500000,720000
tt0390022,30000000,61255921,31255921
tt0390538,218,1162014,1161796
tt0252028,45000000,14793624,-30206376
tt0391198,10000000,183474602,173474602
tt0375173,60000000,13395939,-46604061
tt0375063,16000000,109502303,93502303
tt0361862,5000000,8203235,3203235
tt0387564,1200000,103911669,102711669
tt0350258,40000000,124731534,84731534
tt0317705,92000000,631442092,539442092
tt0338348,165000000,305875730,140875730
tt0387575,12000000,24829644,12829644
tt0367479,60000000,61347797,1347797
tt0317198,50000000,40203020,-9796980
tt0308644,25000000,116766556,91766556
tt0420332,7000000,29385320,22385320
tt0368891,100000000,347451894,247451894
tt0275491,5000000,40266982,35266982
tt0345950,30000000,140161792,110161792
tt0346491,155000000,167298192,12298192
tt0376541,27000000,115505027,88505027
tt0349903,110000000,362744280,252744280
tt0359013,65000000,128905366,63905366
tt0053644,900000,10000000,9100000
tt0053716,3000000,7100000,4100000
tt0339727,16000000,174318,-15825682
tt0106912,19885552,19724334,-161218
tt0005078,17311,137365,120054
tt0015624,245000,22000000,21755000
tt0024548,200000,2200000,2000000
tt0026529,243000,950000,707000
tt0032273,2000000,9172000,7172000
tt0035959,2627000,5363000,2736000
tt0040064,1243000,2841000,1598000
tt0040369,2500000,3000000,500000
tt0040694,3700000,2956000,-744000
tt0042200,3768785,8000000,4231215
tt0053131,3500000,12800000,9300000
tt0055946,15000,3274,-11726
tt0056264,19000000,13680000,-5320000
tt0058946,800000,921548,121548
tt0059127,280379,364937,84558
tt0059418,3800000,14873,-3785127
tt0059825,5800000,6800000,1000000
tt0061955,747000,44566,-702434
tt0062138,2500000,3200000,700000
tt0066601,7000000,1000000,-6000000
tt0067810,150000,15200000,15050000
tt0072973,2500000,2000000,-500000
tt0075223,6500000,51079064,44579064
tt0076141,3400000,31063038,27663038
tt0076740,22000000,12000000,-10000000
tt0079336,9000000,38200000,29200000
tt0082892,48740,955401,906661
tt0085255,22000000,42313354,20313354
tt0086216,10000000,2494480,-7505520
tt0086491,10000000,29450919,19450919
tt0087968,9000000,6045657,-2954343
tt0088821,3400000,660537,-2739463
tt0089603,5000000,502758,-4497242
tt0090856,15000000,12308521,-2691479
tt0091981,25000000,1579260,-23420740
tt0093777,3000000,14182492,11182492
tt0095904,1300000,354704,-945296
tt0097814,6900000,18172849,11272849
tt0099329,11000000,8266343,-2733657
tt0099611,2500000,205068,-2294932
tt0099739,10000000,47410000,37410000
tt0099747,40000000,9243140,-30756860
tt0100029,6000000,24078196,18078196
tt0101597,4000000,259012,-3740988
tt0101786,17000000,4603929,-12396071
tt0102395,13000000,3752426,-9247574
tt0102614,14000000,39673161,25673161
tt0104107,17000000,4836637,-12163363
tt0106950,8000000,6739141,-1260859
tt0107277,18000000,1528163,-16471837
tt0107819,5000000,2970,-4997030
tt0120604,20000000,1531251,-18468749
tt0145394,891000,229000,-662000
tt0164538,5200000,13000000,7800000
tt0172684,1530000,15306000,13776000
tt0212712,12000000,19271312,7271312
tt0271946,25697387,3849941,-21847446
tt0292490,2079000,4099000,2020000
tt0310775,4000000,1954937,-2045063
tt0318081,80000000,5989640,-74010360
tt0339291,140000000,209073645,69073645
tt0349260,12000000,163536,-11836464
tt0351817,5000000,7338987,2338987
tt0356614,8256269,460978,-7795291
tt0364569,3000000,14980005,11980005
tt0366627,29000000,21126225,-7873775
tt0369702,12806000,38535221,25729221
tt0371246,80000000,55041367,-24958633
tt0373926,80000000,162944923,82944923
tt0374102,130000,54667954,54537954
tt0375912,6500000,11850214,5350214
tt0377062,45000000,21009180,-23990820
tt0377091,500000,603943,103943
tt0377109,50000000,161451538,111451538
tt0377992,10000000,4069090,-5930910
tt0381936,700000,1600000,900000
tt0384533,8000000,365134,-7634866
tt0388789,350000,3515061,3165061
tt0389326,2600000,3166000,566000
tt0405296,8700000,7659918,-1040082
tt0405821,6000000,1530216,-4469784
tt0405159,30000000,216763646,186763646
tt0395169,17500000,38000000,20500000
tt0367594,150000000,474968763,324968763
tt0362270,50000000,34808403,-15191597
tt0338751,116000000,102000000,-14000000
tt0293508,70000000,154648887,84648887
tt0290002,80000000,516642939,436642939
tt0375210,10000000,91196419,81196419
tt0086429,1500000,2044892,544892
tt0020960,3950000,8000000,4050000
tt0104804,30,4,-26
tt0034167,1400000,16361885,14961885
tt0076929,1200000,9000000,7800000
tt0401233,10000000,1461989,-8538011
tt0357277,43000000,56681566,13681566
tt0376105,30000000,93772522,63772522
tt0393162,30000000,76669806,46669806
tt0075265,6000000,161000000,155000000
tt0101412,6000000,869325,-5130675
tt0109402,26000000,8009329,-17990671
tt0363163,18339750,92180910,73841160
tt0398712,30000000,35294470,5294470
tt0368578,32000000,97918663,65918663
tt0369226,20000000,10442808,-9557192
tt0382077,25000000,122644820,97644820
tt0357507,20000000,67192859,47192859
tt0372532,15000000,47175038,32175038
tt0106761,3500000,2341309,-1158691
tt0347149,24000000,234710455,210710455
tt0361322,500,41,-459
tt0386588,70000000,368100420,298100420
tt0418753,2000000,653621,-1346379
tt0360486,100000000,230884728,130884728
tt0317132,14000000,32645546,18645546
tt0403358,4200000,32000000,27800000
tt0041838,3000000,11500000,8500000
tt0373074,20000000,100914445,80914445
tt0257516,35000000,19294901,-15705099
tt0395699,56000000,113006880,57006880
tt0377471,53000000,95226116,42226116
tt0340163,52000000,77944725,25944725
tt0358082,75000000,260696994,185696994
tt0106464,12000000,212483,-11787517
tt0107745,13000000,6582052,-6417948
tt0063035,7000000,11000000,4000000
tt0396652,25000000,27645491,2645491
tt0372237,35000000,68915888,33915888
tt0399901,3000000,6804016,3804016
tt0096409,5800000,257043,-5542957
tt0357110,1500000,712294,-787706
tt0401792,40000000,158733820,118733820
tt0388500,25000000,36351350,11351350
tt0318649,130000000,119269486,-10730514
tt0332047,30000000,50451307,20451307
tt0088001,28000000,21435321,-6564679
tt0060491,15000000,34562222,19562222
tt0037465,2995000,2000000,-995000
tt0371724,50000000,104478416,54478416
tt0384806,19000000,108047131,89047131
tt0384369,4500000,3764219,-735781
tt0079180,9200000,9346177,146177
tt0391304,30000000,42886719,12886719
tt0329774,60000000,71073932,11073932
tt0320661,130000000,211643158,81643158
tt0397065,40000000,68766121,28766121
tt0375679,6500000,98410061,91910061
tt0028216,1300000,5273000,3973000
tt0342258,45000000,50871113,5871113
tt0121766,113000000,850000000,737000000
tt0384642,45000000,56070433,11070433
tt0369735,43000000,154749918,111749918
tt0411705,1000000,1574623,574623
tt0351283,75000000,532680671,457680671
tt0106233,2600000,2850263,250263
tt0449086,30000000,251495,-29748505
tt0398165,82000000,190320568,108320568
tt0119709,25000000,11838218,-13161782
tt0352248,88000000,108539911,20539911
tt0403508,25000000,39053061,14053061
tt0355702,25000000,13411957,-11588043
tt0356910,110000000,478207520,368207520
tt0424774,50000000,69425966,19425966
tt0388139,2000000,120620,-1879380
tt0043949,8250000,30000000,21750000
tt0372784,150000000,374218673,224218673
tt0400497,50000000,66002004,16002004
tt0418819,15000000,46770602,31770602
tt0374536,85000000,131426169,46426169
tt0049778,1920000,3360000,1440000
tt0078444,2515000,24000000,21485000
tt0407304,132000000,591739379,459739379
tt0428803,8000000,127392239,119392239
tt0376108,45000000,16809014,-28190986
tt0382628,30000000,25473093,-4526907
tt0120667,100000000,330579719,230579719
tt0436613,300000,1750211,1450211
tt0396269,40000000,285176741,245176741
tt0409184,13000000,23727301,10727301
tt0410097,8000000,23563727,15563727
tt0099740,1500000,5728953,4228953
tt0399201,126000000,162949164,36949164
tt0408524,30000000,34252847,4252847
tt0405325,35000000,86369815,51369815
tt0382992,135000000,76932943,-58067057
tt0417001,30000000,58405313,28405313
tt0379786,39000000,38869464,-130536
tt0412019,10000000,45742101,35742101
tt0368774,74050,176153,102103
tt0290747,7500000,143000,-7357000
tt0377818,50000000,110803676,60803676
tt0367652,22000000,22400154,400154
tt0397101,43000000,91974818,48974818
tt0430105,45000000,92374674,47374674
tt0326905,80000000,10166502,-69833498
tt0405422,26000000,109449237,83449237
tt0421239,26000000,57891803,31891803
tt0112870,13200000,100000000,86800000
tt0361089,35000000,19478106,-15521894
tt0355295,88000000,105316267,17316267
tt0402901,30000000,15007991,-14992009
tt0434424,9000000,1046166,-7953834
tt0387131,25000000,82466670,57466670
tt0388482,32000000,85167639,53167639
tt0425123,58000000,102854431,44854431
tt0377107,20000000,7535331,-12464669
tt0399295,42000000,24127895,-17872105
tt0384286,1000000,10047674,9047674
tt0404030,7000000,2697930,-4302070
tt0419706,60000000,55987321,-4012679
tt0421054,50000000,22944502,-27055498
tt0348333,3000000,18637690,15637690
tt0402022,62000000,52304001,-9695999
tt0350261,30000000,18618284,-11381716
tt0404032,19000000,144216468,125216468
tt0408790,55000000,223387299,168387299
tt0121164,40000000,117195061,77195061
tt0399146,32000000,60740827,28740827
tt0380599,50000000,42093706,-7906294
tt0388980,25000000,15431177,-9568823
tt0379725,7000000,49084830,42084830
tt0378109,50000000,44434439,-5565561
tt0366780,4000000,866999,-3133001
tt0312004,30000000,192452832,162452832
tt0373469,15000000,15785148,785148
tt0380389,30000000,27610873,-2389127
tt0092240,2700000,3500000,800000
tt0056800,17000000,10000000,-7000000
tt0367089,1500000,11098131,9598131
tt0417217,35000000,30526509,-4473491
tt0388795,14000000,178043761,164043761
tt0368709,57000000,52034889,-4965111
tt0395972,35000000,25224242,-9775758
tt0433383,7000000,54600000,47600000
tt0421238,2000000,5048693,3048693
tt0432291,18000000,46201432,28201432
tt0338427,10284523,11588205,1303682
tt0371257,50000000,8342132,-41657868
tt0386140,75000000,142400065,67400065
tt0384680,20000000,12482775,-7517225
tt0432348,4000000,152925093,148925093
tt0402158,24000000,11875866,-12124134
tt0342735,14200000,674918,-13525082
tt0075909,17000000,8720000,-8280000
tt0418763,72000000,96889998,24889998
tt0371606,150000000,314432665,164432665
tt0424205,22000000,17709155,-4290845
tt0430308,40000000,46442528,6442528
tt0365737,50000000,94000000,44000000
tt0398017,22000000,57479076,35479076
tt0414387,28000000,121147947,93147947
tt0416315,1000000,27762648,26762648
tt0330373,150000000,895921036,745921036
tt0358273,28000000,186438883,158438883
tt0294870,40000000,31670620,-8329380
tt0406375,65000000,64321501,-678499
tt0387059,14000000,6856989,-7143011
tt0443295,45000000,72028752,27028752
tt0416320,15000000,85306374,70306374
tt0363771,180000000,748806957,568806957
tt0360717,207000000,550000000,343000000
tt0397535,85000000,162242962,77242962
tt0247303,15000000,163169,-14836831
tt0365485,10000000,17297244,7297244
tt0392465,12000000,84967,-11915033
tt0419294,15000000,12036149,-2963851
tt0408306,70000000,130358911,60358911
tt0395251,45000000,38058335,-6941665
tt0407265,1000000,13350369,12350369
tt0398375,70000000,88933562,18933562
tt0452598,60000000,129181830,69181830
tt0369441,100000000,202026112,102026112
tt0444653,169000,18564702,18395702
tt0402399,30000000,30536013,536013
tt0414852,12000000,9584131,-2415869
tt0383222,25000000,2405420,-22594580
tt0450278,4800000,80578934,75778934
tt0375154,31000000,28000000,-3000000
tt0408985,45000000,38399961,-6600039
tt0443536,15000000,51053787,36053787
tt0401855,50000000,111340801,61340801
tt0437447,7500000,3752325,-3747675
tt0089913,28000000,358574,-27641426
tt0416496,35000000,10496317,-24503683
tt0417433,26000000,17496992,-8503008
tt0421729,40000000,138259062,98259062
tt0396752,25000000,122489822,97489822
tt0414982,25000000,117719158,92719158
tt0425598,3000000,11718595,8718595
tt0092115,1100000,5450815,4350815
tt0381971,50000000,69834815,19834815
tt0408345,45000000,82800000,37800000
tt0455857,15000000,66966987,51966987
tt0401815,4750000,206871,-4543129
tt0349467,37665000,14655628,-23009372
tt0380817,3500000,113783,-3386217
tt0397313,40000000,120455994,80455994
tt0466342,20000000,48548426,28548426
tt0404390,17000000,9500000,-7500000
tt0455612,6000000,57231524,51231524
tt0370032,30000000,31070211,1070211
tt0397078,28000000,38159905,10159905
tt0454919,38000000,29907685,-8092315
tt0450232,55000000,65664721,10664721
tt0427229,50000000,128406887,78406887
tt0438097,80000000,660940780,580940780
tt0434409,54000000,132511035,78511035
tt0454945,20000000,33889159,13889159
tt0427944,6500000,24793509,18293509
tt0419749,13000000,2636637,-10363363
tt0454848,45000000,184376254,139376254
tt0468565,3000000,9879971,6879971
tt0429591,12000000,23006849,11006849
tt0110329,2000000,2260622,260622
tt0458242,1380000,1615018,235018
tt0454841,15000000,69623713,54623713
tt0393735,50000000,61112916,11112916
tt0108187,25000000,2438031,-22561969
tt0405094,2000000,70000000,68000000
tt0446046,30000000,34742066,4742066
tt0425210,27000000,56308881,29308881
tt0441909,12899867,85582407,72682540
tt0437800,8000000,18948425,10948425
tt0441796,9000000,27105095,18105095
tt0430912,70000000,38629478,-31370522
tt0393109,475000,3919254,3444254
tt0466856,20000000,21170563,1170563
tt0386741,18000000,1831348,-16168652
tt0436331,6500000,13368437,6868437
tt0362120,45000000,178262620,133262620
tt0424136,950000,7022209,6072209
tt0093743,8000000,3261638,-4738362
tt0443632,60000000,77920346,17920346
tt0405469,80000000,37384046,-42615954
tt0384537,50000000,97607453,47607453
tt0387055,1601792,253527,-1348265
tt0465142,17000000,7314027,-9685973
tt0023196,558000,2227000,1669000
tt0427954,6000000,27165581,21165581
tt0317919,150000000,397850012,247850012
tt0449089,50000000,87528173,37528173
tt0475276,15000000,76286096,61286096
tt0398027,8000000,852872,-7147128
tt0327084,80000000,343397247,263397247
tt0409182,160000000,181674817,21674817
tt0382625,125000000,767820459,642820459
tt0376994,210000000,459359555,249359555
tt0452594,52000000,204999686,152999686
tt0417385,400000,95687,-304313
tt0317219,120000000,461983149,341983149
tt0343996,9600000,4386236,-5213764
tt0360016,1700000,12762,-1687238
tt0466909,25000000,119188334,94188334
tt0457510,32000000,80197993,48197993
tt0410297,40000000,114830111,74830111
tt0389860,82500000,237681299,155181299
tt0458352,35000000,326551094,291551094
tt0383574,200000000,1065659812,865659812
tt0463034,54000000,130431368,76431368
tt0424345,5000000,26888376,21888376
tt0452637,75000000,42285169,-32714831
tt0422720,40000000,60474340,20474340
tt0489037,1000000,1678874,678874
tt0497116,1000000,46243000,45243000
tt0463985,85000000,158468292,73468292
tt0348150,270000000,391081192,121081192
tt0449059,8000000,100523181,92523181
tt0085384,11000000,4491986,-6508014
tt0449467,25000000,135330182,110330182
tt0079758,12000000,54000000,42000000
tt0430304,64000000,101595121,37595121
tt0385880,75000000,140175006,65175006
tt0417148,33000000,62022014,29022014
tt0457513,4000000,31584901,27584901
tt0415306,72500000,162966177,90466177
tt0477347,110000000,574480841,464480841
tt0469641,63000000,162945894,99945894
tt0420223,30000000,53653224,23653224
tt0038213,2160000,9132000,6972000
tt0430357,135000000,163794509,28794509
tt0454921,55000000,307077295,252077295
tt0455967,18000000,41009669,23009669
tt0429589,50000000,55181129,5181129
tt0421229,750000,1720953,970953
tt0479884,12000000,42931041,30931041
tt1701210,40000000,5446000,-34554000
tt0402910,20000000,10289,-19989711
tt0414853,51000000,72779000,21779000
tt0462590,12000000,114194847,102194847
tt0383060,35000000,12506188,-22493812
tt0479647,8000000,12671300,4671300
tt0468489,700000,4911725,4211725
tt0410764,12000000,566611,-11433389
tt0035703,662141,1606624,944483
tt0384793,23000000,38505009,15505009
tt0443543,40000000,86915017,46915017
tt0436697,15000000,123384128,108384128
tt0486551,17500000,19179969,1679969
tt0450345,40000000,38755073,-1244927
tt0473024,5800000,7000000,1200000
tt0414951,900000,381420,-518580
tt0460989,6500000,22889018,16389018
tt0475944,20000000,37597471,17597471
tt0423169,2000000,622806,-1377194
tt0387808,30000000,495303,-29504697
tt0414993,35000000,15304890,-19695110
tt0354899,6000000,9524340,3524340
tt0439630,1549000,7096000,5547000
tt0387877,50000000,49111202,-888798
tt0421206,30000000,41480851,11480851
tt0063787,76000,6000000,5924000
tt0472043,40000000,120175290,80175290
tt0454824,60000000,17800000,-42200000
tt0493430,11000000,72778712,61778712
tt0405676,55000000,9450897,-45549103
tt0435623,450000,973525,523525
tt0443453,18000000,261572744,243572744
tt0457430,19000000,83258226,64258226
tt0406816,70000000,55011732,-14988268
tt0400717,85000000,197309027,112309027
tt0462519,20000000,17807569,-2192431
tt0407887,90000000,289847354,199847354
tt0424993,12000000,38368909,26368909
tt0457495,40000000,23937870,-16062130
tt0439289,12000000,6754898,-5245102
tt0433386,20000000,39143839,19143839
tt0483726,20000000,41237648,21237648
tt0419946,20000000,22165608,2165608
tt0420609,13000000,1151330,-11848670
tt0430431,20000000,13391174,-6608826
tt0404203,26000000,14821658,-11178342
tt0077531,11,11,0
tt0805526,100000,10178331,10078331
tt0455590,6000000,48027970,42027970
tt0367027,2000000,5179037,3179037
tt0206634,76000000,69959751,-6040249
tt0482571,40000000,109676311,69676311
tt0418689,90000000,65900249,-24099751
tt0434215,15000000,21000000,6000000
tt0417397,9500000,24000000,14500000
tt0489270,10000000,163876815,153876815
tt0853096,2000000,167000,-1833000
tt0027438,1200000,2736000,1536000
tt0424095,149000000,64459316,-84540684
tt0396171,50000000,132180323,82180323
tt0452681,12000000,84500122,72500122
tt0401445,35000000,42064105,7064105
tt0433442,15000000,11992014,-3007986
tt0470765,12000000,5542025,-6457975
tt0381061,150000000,599045960,449045960
tt0366548,100000000,384335608,284335608
tt0454987,4000000,4630045,630045
tt0453467,75000000,180557550,105557550
tt0457939,85000000,194168700,109168700
tt0448124,12000000,1381665,-10618335
tt0433387,2000000,5967038,3967038
tt0365830,22000000,13405595,-8594405
tt0450259,100000000,170877916,70877916
tt0413895,85000000,144000000,59000000
tt0449010,100000000,249288105,149288105
tt0479143,24000000,155721132,131721132
tt0422295,16800000,2281089,-14518911
tt0443431,500000,745327,245327
tt0758794,65000000,43545364,-21454636
tt0343737,85000000,59908565,-25091435
tt0443489,70000000,154937680,84937680
tt0463998,21000000,41170784,20170784
tt0464049,4000000,13401952,9401952
tt0465551,15000000,49469904,34469904
tt0398913,21000000,480314,-20519686
tt0452624,32000000,5914908,-26085092
tt0498380,19000000,68673228,49673228
tt0454082,9000000,21510851,12510851
tt0308353,47000000,38085778,-8914222
tt0462229,20000000,10337477,-9662523
tt0775539,13000000,75511123,62511123
tt0482546,30000000,35078241,5078241
tt0344854,86000000,107944236,21944236
tt0455960,10000000,25399945,15399945
tt0398808,60000000,137587063,77587063
tt0076263,100000,362222,262222
tt0473308,2000000,22179430,20179430
tt0395495,25000000,16158487,-8841513
tt0475394,17000000,57103895,40103895
tt0799949,20000000,86865564,66865564
tt0425430,16000000,1109660,-14890340
tt0367959,50000000,82169884,32169884
tt0477051,60000000,95673607,35673607
tt0382932,150000000,623722818,473722818
tt0401711,13000000,4857367,-8142633
tt0469263,13000000,11130889,-1869111
tt0482527,15500000,7385434,-8114566
tt0066115,5000000,3000000,-2000000
tt0444182,14500000,22963701,8463701
tt0450340,3700000,3338228,-361772
tt0425601,5000000,3833507,-1166493
tt0259324,110000000,228738393,118738393
tt0778661,10000000,31609243,21609243
tt0758766,40000000,145896422,105896422
tt0481369,30000000,77566815,47566815
tt0499554,10000000,20342161,10342161
tt0462200,15000000,10903846,-4096154
tt0435680,994000,165000,-829000
tt0425112,12000000,80573774,68573774
tt0435705,70000000,76066841,6066841
tt0418110,818418,4851244,4032826
tt0092226,13000000,8475466,-4524534
tt0443706,65000000,84785914,19785914
tt0429277,2000000,30,-1999970
tt0416449,65000000,422610419,357610419
tt0477095,8,21,13
tt0468492,11000000,88489643,77489643
tt0416508,16500000,37311672,20811672
tt0433416,12000000,20138836,8138836
tt0770772,11000000,13196245,2196245
tt0477071,20000000,84146832,64146832
tt0455760,20000000,22217407,2217407
tt0490204,20000000,22222308,2222308
tt0822854,61000000,95696996,34696996
tt0453556,34000000,95608995,61608995
tt0389557,21000000,26193068,5193068
tt0427470,16000000,5367030,-10632970
tt0444682,40000000,62771059,22771059
tt0396555,150000000,169332978,19332978
tt0479537,18000000,1196307,-16803693
tt0448134,50000000,32017803,-17982197
tt0462338,25000000,11772461,-13227539
tt0455957,50000000,9448082,-40551918
tt0457433,60795000,73090611,12295611
tt0486822,20000000,117760134,97760134
tt0446013,45000000,30822861,-14177139
tt0376196,15500000,1237615,-14262385
tt0445946,25000000,5549200,-19450800
tt0452702,19000000,35300645,16300645
tt0419843,10000000,17500000,7500000
tt0453451,25000000,229736344,204736344
tt0435670,30000000,26810113,-3189887
tt0413300,258000000,890871626,632871626
tt0495596,22000000,68000000,46000000
tt0460505,8000000,2019009,-5980991
tt0409904,4200000,38862717,34662717
tt0480025,2380000,8176544,5796544
tt0478311,30000000,219076518,189076518
tt0427327,50000000,90450008,40450008
tt0463854,15000000,64238440,49238440
tt0413267,160000000,798958165,638958165
tt0907657,160000,20710513,20550513
tt0449088,300000000,961000000,661000000
tt0470705,4000000,8059140,4059140
tt0780571,20000000,41637263,21637263
tt0441007,9000000,2955039,-6044961
tt0411061,30000000,16930884,-13069116
tt0496806,85000000,311312624,226312624
tt0466399,2000000,300000,-1700000
tt0472259,1000000,10018,-989982
tt0498353,10200000,35619521,25419521
tt0423294,85000000,149044513,64044513
tt0486576,130000000,289047763,159047763
tt0457572,8000000,426224,-7573776
tt1028528,25000000,25037897,37897
tt0046248,16000,1000000,984000
tt0462504,10000000,7177143,-2822857
tt0473709,2000000,265198,-1734802
tt0105508,250000,340147,90147
tt0386032,9000000,24538513,15538513
tt0314524,2224000,28000000,25776000
tt0829459,16000000,18928871,2928871
tt0450385,25000000,94679598,69679598
tt0795368,9000000,46,-8999954
tt0337978,110000000,383531464,273531464
tt0762114,35000000,69307224,34307224
tt0413099,175000000,173000000,-2000000
tt0418279,150000000,709709780,559709780
tt0374563,17000000,2626800,-14373200
tt0373889,150000000,938212738,788212738
tt0762107,85000000,186072214,101072214
tt0486655,70000000,135560026,65560026
tt0462538,75000000,527068851,452068851
tt0897361,12000000,9620399,-2379601
tt0481141,28000000,92601050,64601050
tt0440963,70000000,442824138,372824138
tt0796375,4000000,2426851,-1573149
tt0829482,20000000,121463226,101463226
tt0293564,140000000,258022233,118022233
tt0462396,67000000,25303038,-41696962
tt0815244,16500000,13620075,-2879925
tt0431197,70000000,86658558,16658558
tt0462244,6000000,18197398,12197398
tt0427392,80000000,15071514,-64928486
tt0499556,25000000,40452643,15452643
tt0489237,20000000,47738099,27738099
tt0373883,15000000,80253908,65253908
tt0804461,20000000,16974459,-3025541
tt0484111,15000000,20380,-14979620
tt0381849,55000000,70016220,15016220
tt0465602,39000000,26820641,-12179359
tt0783233,30000000,129266061,99266061
tt1032846,852510,1185783,333273
tt0912593,2000000,1431623,-568377
tt0476964,70000000,69766619,-233381
tt0478134,23000000,29541790,6541790
tt0405508,2200000,11502151,9302151
tt0466839,24000000,9576495,-14423505
tt0465436,4000000,46474,-3953526
tt0765443,51500000,55112356,3612356
tt0283503,8000000,458232,-7541768
tt0473188,22000000,413454,-21586546
tt0432021,45000000,148412065,103412065
tt0452625,25000000,59192128,34192128
tt0758758,15000000,56255142,41255142
tt0492956,22000000,147880543,125880543
tt0408839,60000000,127766650,67766650
tt0480242,25000000,68377859,43377859
tt0838221,16000000,24377151,8377151
tt0498399,21000000,54926886,33926886
tt0414055,55000000,74237563,19237563
tt0465538,25000000,92991835,67991835
tt0805564,12000000,11293663,-706337
tt0389722,30000000,75505973,45505973
tt0804522,27500000,24748670,-2751330
tt0469623,16000000,2849142,-13150858
tt0452623,19000000,34619699,15619699
tt0443680,30000000,14711793,-15288207
tt0360323,8000000,143451,-7856549
tt0880502,3800000,17804565,14004565
tt0906108,15000000,55184721,40184721
tt0890870,10000000,139352633,129352633
tt0765429,100000000,266465037,166465037
tt0389790,150000000,287594577,137594577
tt0292963,18000000,25005257,7005257
tt0401383,14000000,19777647,5777647
tt0477348,25000000,171600000,146600000
tt0496328,1000000,18479,-981521
tt0426931,25000000,66122026,41122026
tt0856052,3,4,1
tt0891527,35000000,63215872,28215872
tt0486583,100000000,97838349,-2161651
tt0442933,70000000,195735876,125735876
tt0484740,45000000,4607608,-40392392
tt0405336,17000000,374743,-16625257
tt0488478,4000000,7537453,3537453
tt0884328,18000000,57096190,39096190
tt0461770,85000000,340487652,255487652
tt0465494,24000000,99965753,75965753
tt0804516,8000000,7766240,-233760
tt1024943,9100000,37707444,28607444
tt0211933,86000000,14373825,-71626175
tt0385752,180000000,372234864,192234864
tt0480249,150000000,585349010,435349010
tt0952640,60000000,361366633,301366633
tt0368794,20000000,4001121,-15998879
tt0467406,7500000,231411584,223911584
tt0765120,10000000,21786738,11786738
tt0937237,5000000,782102,-4217898
tt0462579,900000,82701,-817299
tt0433398,1300000,639000,-661000
tt0825232,45000000,175372502,130372502
tt0419887,20000000,73276047,53276047
